File Name,Molecule,Precursor Adduct,Precursor,Precursor Mz,Total Area,Best Retention Time
Standard3_water_pos_15min_8.wiff2,Hydroxypropionate/lactate,[M+H],91.0390[M+H],91.03897,103,9.35
Standard3_water_pos_15min_9.wiff2,Hydroxypropionate/lactate,[M+H],91.0390[M+H],91.03897,8,8.27
Standard3_matrix_pos_15min_13.wiff2,Hydroxypropionate/lactate,[M+H],91.0390[M+H],91.03897,7,10.38
Standard2_matrix_neg_15min_10.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,6,0.7
Standard2_matrix_neg_15min_11.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,14.17
Standard2_matrix_neg_15min_12.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,5,0.93
Standard2_matrix_neg_15min_13.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,6,0.65
Standard2_matrix_neg_15min_14.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,5,4.42
Standard2_matrix_neg_15min_15.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,9,0.75
Standard2_matrix_neg_15min_2.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,22,0.74
Standard2_matrix_neg_15min_3.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,7,0.68
Standard2_matrix_neg_15min_5.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,2,0.4
Standard2_matrix_neg_15min_6.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,0,0.98
Standard2_matrix_neg_15min_8.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,1.7
Standard3_water_neg_15min_10.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,0.26
Standard3_water_neg_15min_11.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,2,2.64
Standard3_water_neg_15min_12.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,11.8
Standard3_water_neg_15min_13.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,0.46
Standard3_water_neg_15min_14.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,3,1.46
Standard3_water_neg_15min_15.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,2,4.43
Standard3_water_neg_15min_16.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,0,2.65
Standard3_water_neg_15min_2.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,17,1.09
Standard3_water_neg_15min_3.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,1.06
Standard3_water_neg_15min_5.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,7,1.07
Standard3_water_neg_15min_7.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,13.16
Standard3_water_neg_15min_8.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,3,10.23
Standard3_water_neg_15min_9.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,1,0.43
Standard2_matrix_neg_15min_16.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,8,0.66
Standard2_matrix_neg_15min_4.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,1.08
Standard2_matrix_neg_15min_7.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,3,0.45
Standard2_matrix_neg_15min_9.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,13.27
Standard3_water_neg_15min_1.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,238,0.58
Standard3_water_neg_15min_4.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,6,1.08
Standard3_water_neg_15min_6.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,6,9.52
QC_neg_15min.wiff2,Hyocholate,[M-H],407.2803[M-H],407.280299,4,0.46
QC_pos_15min.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,6,0.57
Standard3_matrix_pos_15min_1.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,5090,0.69
Standard3_matrix_pos_15min_10.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,133,0.5
Standard3_matrix_pos_15min_11.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,120,0.5
Standard3_matrix_pos_15min_12.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,91,0.47
Standard3_matrix_pos_15min_14.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,9,0.52
Standard3_matrix_pos_15min_15.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,10,0.89
Standard3_matrix_pos_15min_16.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,11,0.73
Standard3_matrix_pos_15min_2.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,247,0.69
Standard3_matrix_pos_15min_3.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,125,0.4
Standard3_matrix_pos_15min_4.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,206,0.44
Standard3_matrix_pos_15min_5.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,254,0.37
Standard3_matrix_pos_15min_6.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,204,0.51
Standard3_matrix_pos_15min_7.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,58,0.5
Standard3_matrix_pos_15min_8.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,67,0.37
Standard3_matrix_pos_15min_9.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,154,0.51
Standard3_water_pos_15min_1.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,1721,0.68
Standard3_water_pos_15min_10.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,11.73
Standard3_water_pos_15min_11.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,10.8
Standard3_water_pos_15min_12.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,6,2.02
Standard3_water_pos_15min_13.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,1.98
Standard3_water_pos_15min_14.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,12.17
Standard3_water_pos_15min_15.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,0,11.59
Standard3_water_pos_15min_16.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,5,14.95
Standard3_water_pos_15min_2.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,168,2.9
Standard3_water_pos_15min_3.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,6,2.88
Standard3_water_pos_15min_4.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,6.35
Standard3_water_pos_15min_5.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,11,0.37
Standard3_water_pos_15min_6.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,2.52
Standard3_water_pos_15min_7.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,4,12.65
Standard3_water_pos_15min_8.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,5,14.7
Standard3_water_pos_15min_9.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,0,0.6
Standard3_matrix_pos_15min_13.wiff2,Hyocholate,[M+H],409.2949[M+H],409.294851,242,0.53
Standard2_matrix_neg_15min_10.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,1.78
Standard2_matrix_neg_15min_11.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,0.11
Standard2_matrix_neg_15min_12.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,5,0.7
Standard2_matrix_neg_15min_13.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,0.65
Standard2_matrix_neg_15min_14.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,5,13.58
Standard2_matrix_neg_15min_15.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,0.18
Standard2_matrix_neg_15min_2.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,18,1.06
Standard2_matrix_neg_15min_3.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,18,1.09
Standard2_matrix_neg_15min_5.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,13,4
Standard2_matrix_neg_15min_6.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,0,0.68
Standard2_matrix_neg_15min_8.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,1.37
Standard3_water_neg_15min_10.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,1.64
Standard3_water_neg_15min_11.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,5.07
Standard3_water_neg_15min_12.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,12.69
Standard3_water_neg_15min_13.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,1.9
Standard3_water_neg_15min_14.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,9.86
Standard3_water_neg_15min_15.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,2,2.06
Standard3_water_neg_15min_16.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,2.13
Standard3_water_neg_15min_2.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,14,1.07
Standard3_water_neg_15min_3.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,0,14.76
Standard3_water_neg_15min_5.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,1.08
Standard3_water_neg_15min_7.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,0,11.79
Standard3_water_neg_15min_8.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,4,14.25
Standard3_water_neg_15min_9.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,5,14.2
Standard2_matrix_neg_15min_16.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,0.8
Standard2_matrix_neg_15min_4.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,14,0.71
Standard2_matrix_neg_15min_7.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,5,0.72
Standard2_matrix_neg_15min_9.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,13.03
Standard3_water_neg_15min_1.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,27,1.08
Standard3_water_neg_15min_4.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,7,1.08
Standard3_water_neg_15min_6.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,6,0.06
QC_neg_15min.wiff2,Hyodeoxycholate,[M-H],391.2854[M-H],391.285384,7,0.68
QC_pos_15min.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,6,0.85
Standard3_matrix_pos_15min_1.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,9739,0.37
Standard3_matrix_pos_15min_10.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,9331,0.37
Standard3_matrix_pos_15min_11.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,9819,0.36
Standard3_matrix_pos_15min_12.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,5807,0.36
Standard3_matrix_pos_15min_14.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,533,0.35
Standard3_matrix_pos_15min_15.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,446,0.39
Standard3_matrix_pos_15min_16.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,313,0.39
Standard3_matrix_pos_15min_2.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,4556,0.37
Standard3_matrix_pos_15min_3.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,6110,0.36
Standard3_matrix_pos_15min_4.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,8603,0.36
Standard3_matrix_pos_15min_5.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,10891,0.35
Standard3_matrix_pos_15min_6.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,6285,0.36
Standard3_matrix_pos_15min_7.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,5030,0.37
Standard3_matrix_pos_15min_8.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,9843,0.36
Standard3_matrix_pos_15min_9.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,5192,0.37
Standard3_water_pos_15min_1.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,17148,0.37
Standard3_water_pos_15min_10.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,932,0.37
Standard3_water_pos_15min_11.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,1232,0.37
Standard3_water_pos_15min_12.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,1086,0.37
Standard3_water_pos_15min_13.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,1027,0.38
Standard3_water_pos_15min_14.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,477,0.37
Standard3_water_pos_15min_15.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,895,0.37
Standard3_water_pos_15min_16.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,861,0.38
Standard3_water_pos_15min_2.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,13268,0.38
Standard3_water_pos_15min_3.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,11300,0.38
Standard3_water_pos_15min_4.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,14006,0.36
Standard3_water_pos_15min_5.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,8585,0.38
Standard3_water_pos_15min_6.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,6796,0.37
Standard3_water_pos_15min_7.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,3992,0.38
Standard3_water_pos_15min_8.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,2554,0.37
Standard3_water_pos_15min_9.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,2144,0.36
Standard3_matrix_pos_15min_13.wiff2,Hyodeoxycholate,[M+H],393.2999[M+H],393.299936,7130,0.36
Standard2_matrix_neg_15min_10.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,3923,2.52
Standard2_matrix_neg_15min_11.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,5460,2.51
Standard2_matrix_neg_15min_12.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,4118,2.52
Standard2_matrix_neg_15min_13.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,4335,2.5
Standard2_matrix_neg_15min_14.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,2353,2.53
Standard2_matrix_neg_15min_15.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,3262,2.53
Standard2_matrix_neg_15min_2.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,15645,0.67
Standard2_matrix_neg_15min_3.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,17003,0.66
Standard2_matrix_neg_15min_5.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,6012,0.67
Standard2_matrix_neg_15min_6.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,2597,2.5
Standard2_matrix_neg_15min_8.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,7378,2.53
Standard3_water_neg_15min_10.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,3,4.38
Standard3_water_neg_15min_11.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,5,4.27
Standard3_water_neg_15min_12.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,0,4.36
Standard3_water_neg_15min_13.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,2,11.73
Standard3_water_neg_15min_14.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,4,9.24
Standard3_water_neg_15min_15.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,13,4.34
Standard3_water_neg_15min_16.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,4,4.33
Standard3_water_neg_15min_2.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,10034,0.67
Standard3_water_neg_15min_3.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,3619,0.66
Standard3_water_neg_15min_5.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,1408,0.65
Standard3_water_neg_15min_7.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,302,0.65
Standard3_water_neg_15min_8.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,36,0.66
Standard3_water_neg_15min_9.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,22,4.33
Standard2_matrix_neg_15min_16.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,4946,2.51
Standard2_matrix_neg_15min_4.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,6696,2.53
Standard2_matrix_neg_15min_7.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,2292,2.52
Standard2_matrix_neg_15min_9.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,2124,2.51
Standard3_water_neg_15min_1.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,27826,0.67
Standard3_water_neg_15min_4.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,1703,0.67
Standard3_water_neg_15min_6.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,44,0.79
QC_neg_15min.wiff2,Hypotaurine,[M-H],108.0125[M-H],108.012473,1330,2.52
QC_pos_15min.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,44748,1.93
Standard3_matrix_pos_15min_1.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,25996,3.08
Standard3_matrix_pos_15min_10.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,4156,2
Standard3_matrix_pos_15min_11.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3772,1.92
Standard3_matrix_pos_15min_12.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3418,2.01
Standard3_matrix_pos_15min_14.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,30493,1.92
Standard3_matrix_pos_15min_15.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,60794,2.51
Standard3_matrix_pos_15min_16.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,59242,1.93
Standard3_matrix_pos_15min_2.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,10290,3.08
Standard3_matrix_pos_15min_3.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,5914,3.07
Standard3_matrix_pos_15min_4.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,2530,3.06
Standard3_matrix_pos_15min_5.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,1664,3.09
Standard3_matrix_pos_15min_6.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3258,1.95
Standard3_matrix_pos_15min_7.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3847,1.93
Standard3_matrix_pos_15min_8.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3790,1.93
Standard3_matrix_pos_15min_9.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,4844,1.99
Standard3_water_pos_15min_1.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,31179,3.1
Standard3_water_pos_15min_10.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,631,1.18
Standard3_water_pos_15min_11.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,547,1.53
Standard3_water_pos_15min_12.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,429,14.77
Standard3_water_pos_15min_13.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,1418,0.03
Standard3_water_pos_15min_14.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,381,0.32
Standard3_water_pos_15min_15.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,227,13.36
Standard3_water_pos_15min_16.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,207,13.32
Standard3_water_pos_15min_2.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,7789,3.08
Standard3_water_pos_15min_3.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3567,0.63
Standard3_water_pos_15min_4.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,2214,0.65
Standard3_water_pos_15min_5.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,1638,0.65
Standard3_water_pos_15min_6.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,851,0.65
Standard3_water_pos_15min_7.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,340,12.45
Standard3_water_pos_15min_8.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,367,1.03
Standard3_water_pos_15min_9.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,355,12.03
Standard3_matrix_pos_15min_13.wiff2,Hypotaurine,[M+H],110.0270[M+H],110.027025,3586,1.93
Standard2_matrix_neg_15min_10.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1144839,1.98
Standard2_matrix_neg_15min_11.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,994539,1.99
Standard2_matrix_neg_15min_12.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1171202,1.98
Standard2_matrix_neg_15min_13.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1067494,1.99
Standard2_matrix_neg_15min_14.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,675525,1.99
Standard2_matrix_neg_15min_15.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,940947,1.98
Standard2_matrix_neg_15min_2.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1442449,2
Standard2_matrix_neg_15min_3.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1531016,1.99
Standard2_matrix_neg_15min_5.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1244648,1.98
Standard2_matrix_neg_15min_6.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1259369,1.98
Standard2_matrix_neg_15min_8.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,764817,1.99
Standard3_water_neg_15min_10.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1229,1.99
Standard3_water_neg_15min_11.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,544,1.98
Standard3_water_neg_15min_12.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,477,1.98
Standard3_water_neg_15min_13.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,254,1.98
Standard3_water_neg_15min_14.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,281,1.98
Standard3_water_neg_15min_15.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,152,2.01
Standard3_water_neg_15min_16.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,69,1.99
Standard3_water_neg_15min_2.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,848028,2
Standard3_water_neg_15min_3.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,355132,1.99
Standard3_water_neg_15min_5.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,79180,1.99
Standard3_water_neg_15min_7.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,13206,1.99
Standard3_water_neg_15min_8.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,4881,1.99
Standard3_water_neg_15min_9.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,2470,1.99
Standard2_matrix_neg_15min_16.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,103966,2.06
Standard2_matrix_neg_15min_4.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1597877,1.99
Standard2_matrix_neg_15min_7.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1189614,1.98
Standard2_matrix_neg_15min_9.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,76241,2.05
Standard3_water_neg_15min_1.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,1698897,2
Standard3_water_neg_15min_4.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,194401,2
Standard3_water_neg_15min_6.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,63586,2
QC_neg_15min.wiff2,Hypoxanthine,[M-H],135.0312[M-H],135.031235,653297,1.99
QC_pos_15min.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,198255,1.99
Standard3_matrix_pos_15min_1.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,2105770,2
Standard3_matrix_pos_15min_10.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1730295,2
Standard3_matrix_pos_15min_11.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1727278,1.99
Standard3_matrix_pos_15min_12.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1724742,1.99
Standard3_matrix_pos_15min_14.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,2064300,2
Standard3_matrix_pos_15min_15.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,609328,1.99
Standard3_matrix_pos_15min_16.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,790074,1.99
Standard3_matrix_pos_15min_2.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,2221159,2.01
Standard3_matrix_pos_15min_3.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,2012518,2
Standard3_matrix_pos_15min_4.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1821777,1.99
Standard3_matrix_pos_15min_5.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1666476,2
Standard3_matrix_pos_15min_6.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1868203,2
Standard3_matrix_pos_15min_7.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1717629,1.99
Standard3_matrix_pos_15min_8.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1759504,2
Standard3_matrix_pos_15min_9.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1789706,1.99
Standard3_water_pos_15min_1.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,1709083,2.01
Standard3_water_pos_15min_10.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,3817,5.11
Standard3_water_pos_15min_11.wiff2,Hypoxanthine,[M+H],137.0458[M+H],137.045787,2140,5.11
