File Name,Molecule,Precursor Adduct,Precursor Mz,Total Area,Best Retention Time
Standard3_matrix_neg_6.wiff2,Serine,[M-H],104.035317,5668,0.09
Standard3_matrix_neg_5.wiff2,Serine,[M-H],104.035317,5543,0.09
Standard3_matrix_neg_4.wiff2,Serine,[M-H],104.035317,5033,0.08
Standard3_matrix_neg_3.wiff2,Serine,[M-H],104.035317,10944,0.08
Standard3_matrix_neg_10.wiff2,Serine,[M-H],104.035317,5095,0.08
Standard3_matrix_neg_1.wiff2,Serine,[M-H],104.035317,8959,0.08
Standard2_water_neg_7.wiff2,Serine,[M-H],104.035317,596,0.08
Standard2_water_neg_6.wiff2,Serine,[M-H],104.035317,1108,0.08
Standard2_water_neg_5.wiff2,Serine,[M-H],104.035317,1496,0.08
Standard2_water_neg_4.wiff2,Serine,[M-H],104.035317,2200,0.08
Standard2_water_neg_3.wiff2,Serine,[M-H],104.035317,3045,0.08
Standard2_water_neg_22.wiff2,Serine,[M-H],104.035317,4,3.44
Standard2_water_neg_20.wiff2,Serine,[M-H],104.035317,11,3.08
Standard2_water_neg_2.wiff2,Serine,[M-H],104.035317,3926,0.08
Standard2_water_neg_15.wiff2,Serine,[M-H],104.035317,10,0.08
Standard2_water_neg_1.wiff2,Serine,[M-H],104.035317,5141,0.08
Standard2_matrix_neg_3.wiff2,Serine,[M-H],104.035317,6139,0.08
Standard2_matrix_neg_24.wiff2,Serine,[M-H],104.035317,4437,0.08
Standard2_matrix_neg_23.wiff2,Serine,[M-H],104.035317,4382,0.09
Standard2_matrix_neg_22.wiff2,Serine,[M-H],104.035317,4378,0.08
Standard2_matrix_neg_21.wiff2,Serine,[M-H],104.035317,4689,0.08
Standard2_matrix_neg_20.wiff2,Serine,[M-H],104.035317,4876,0.08
Standard2_matrix_neg_2.wiff2,Serine,[M-H],104.035317,6384,0.08
Standard2_matrix_neg_19.wiff2,Serine,[M-H],104.035317,4768,0.08
Standard2_matrix_neg_18.wiff2,Serine,[M-H],104.035317,4825,0.08
Standard2_matrix_neg_17.wiff2,Serine,[M-H],104.035317,11243,0.08
Standard2_matrix_neg_13.wiff2,Serine,[M-H],104.035317,3812,0.08
Standard2_matrix_neg_12.wiff2,Serine,[M-H],104.035317,4016,0.09
Standard2_matrix_neg_11.wiff2,Serine,[M-H],104.035317,9717,0.08
QC_neg.wiff2,Serine,[M-H],104.035317,4208,0.09
Standard2_matrix_pos_16.wiff2,Serine,[M+H],106.049869,16,0.08
Standard3_water_pos_9.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_8.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_7.wiff2,Serine,[M+H],106.049869,0,3.19
Standard3_water_pos_6.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_5.wiff2,Serine,[M+H],106.049869,4,0.09
Standard3_water_pos_4.wiff2,Serine,[M+H],106.049869,8,0.08
Standard3_water_pos_3.wiff2,Serine,[M+H],106.049869,0,3.19
Standard3_water_pos_2.wiff2,Serine,[M+H],106.049869,4,1.8
Standard3_water_pos_16.wiff2,Serine,[M+H],106.049869,0,3.19
Standard3_water_pos_15.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_14.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_13.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_12.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_11.wiff2,Serine,[M+H],106.049869,0,3.19
Standard3_water_pos_10.wiff2,Serine,[M+H],106.049869,0,2.96
Standard3_water_pos_1.wiff2,Serine,[M+H],106.049869,0,0.46
Standard3_matrix_pos_9.wiff2,Serine,[M+H],106.049869,54,0.09
Standard3_matrix_pos_8.wiff2,Serine,[M+H],106.049869,33,0.09
Standard3_matrix_pos_7.wiff2,Serine,[M+H],106.049869,24,0.09
Standard3_matrix_pos_6.wiff2,Serine,[M+H],106.049869,33,0.08
Standard3_matrix_pos_5.wiff2,Serine,[M+H],106.049869,20,0.09
Standard3_matrix_pos_4.wiff2,Serine,[M+H],106.049869,27,0.09
Standard3_matrix_pos_3.wiff2,Serine,[M+H],106.049869,15,0.1
Standard3_matrix_pos_2.wiff2,Serine,[M+H],106.049869,0,0.46
Standard3_matrix_pos_16.wiff2,Serine,[M+H],106.049869,45,0.08
Standard3_matrix_pos_15.wiff2,Serine,[M+H],106.049869,51,0.09
Standard3_matrix_pos_14.wiff2,Serine,[M+H],106.049869,40,0.09
Standard3_matrix_pos_13.wiff2,Serine,[M+H],106.049869,0,2.95
Standard3_matrix_pos_12.wiff2,Serine,[M+H],106.049869,26,0.08
Standard3_matrix_pos_11.wiff2,Serine,[M+H],106.049869,43,0.08
Standard3_matrix_pos_10.wiff2,Serine,[M+H],106.049869,30,0.08
Standard3_matrix_pos_1.wiff2,Serine,[M+H],106.049869,1,1.8
Standard2_water_pos_9.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_8.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_water_pos_7.wiff2,Serine,[M+H],106.049869,0,2.85
Standard2_water_pos_6.wiff2,Serine,[M+H],106.049869,0,2.94
Standard2_water_pos_5.wiff2,Serine,[M+H],106.049869,0,3.2
Standard2_water_pos_4.wiff2,Serine,[M+H],106.049869,23,0.09
Standard2_water_pos_3.wiff2,Serine,[M+H],106.049869,25,0.08
Standard2_water_pos_24.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_23.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_22.wiff2,Serine,[M+H],106.049869,0,2.97
Standard2_water_pos_21.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_20.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_2.wiff2,Serine,[M+H],106.049869,9,0.11
Standard2_water_pos_19.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_18.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_17.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_water_pos_16.wiff2,Serine,[M+H],106.049869,0,3.2
Standard2_water_pos_15.wiff2,Serine,[M+H],106.049869,0,3.2
Standard2_water_pos_14.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_water_pos_13.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_12.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_water_pos_11.wiff2,Serine,[M+H],106.049869,0,2.94
Standard2_water_pos_10.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_water_pos_1.wiff2,Serine,[M+H],106.049869,9,0.15
Standard2_matrix_pos_9.wiff2,Serine,[M+H],106.049869,59,0.09
Standard2_matrix_pos_8.wiff2,Serine,[M+H],106.049869,39,0.08
Standard2_matrix_pos_7.wiff2,Serine,[M+H],106.049869,14,0.08
Standard2_matrix_pos_6.wiff2,Serine,[M+H],106.049869,41,0.08
Standard2_matrix_pos_5.wiff2,Serine,[M+H],106.049869,53,0.09
Standard2_matrix_pos_4.wiff2,Serine,[M+H],106.049869,38,0.08
Standard2_matrix_pos_3.wiff2,Serine,[M+H],106.049869,2,0.26
Standard2_matrix_pos_24.wiff2,Serine,[M+H],106.049869,38,0.08
Standard2_matrix_pos_23.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_matrix_pos_22.wiff2,Serine,[M+H],106.049869,69,0.08
Standard2_matrix_pos_21.wiff2,Serine,[M+H],106.049869,39,0.09
Standard2_matrix_pos_20.wiff2,Serine,[M+H],106.049869,42,0.08
Standard2_matrix_pos_2.wiff2,Serine,[M+H],106.049869,1,1.79
Standard2_matrix_pos_19.wiff2,Serine,[M+H],106.049869,0,3.19
Standard2_matrix_pos_18.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_matrix_pos_17.wiff2,Serine,[M+H],106.049869,37,0.08
Standard2_matrix_pos_15.wiff2,Serine,[M+H],106.049869,24,0.08
Standard2_matrix_pos_14.wiff2,Serine,[M+H],106.049869,43,0.09
Standard2_matrix_pos_13.wiff2,Serine,[M+H],106.049869,0,3.18
Standard2_matrix_pos_12.wiff2,Serine,[M+H],106.049869,12,0.08
Standard2_matrix_pos_11.wiff2,Serine,[M+H],106.049869,0,2.96
Standard2_matrix_pos_10.wiff2,Serine,[M+H],106.049869,0,3.18
Standard2_matrix_pos_1.wiff2,Serine,[M+H],106.049869,0,0.19
QC_pos2.wiff2,Serine,[M+H],106.049869,29,0.09
QC_pos.wiff2,Serine,[M+H],106.049869,53,0.08
Standard2_water_neg_12.wiff2,Sorbitol,[M-H],181.071762,601,0.09
Standard2_water_neg_10.wiff2,Sorbitol,[M-H],181.071762,3122,0.08
Standard3_matrix_neg_2.wiff2,Sorbitol,[M-H],181.071762,121451,0.08
Standard3_water_neg_6.wiff2,Sorbitol,[M-H],181.071762,6243,0.09
Standard3_water_neg_1.wiff2,Sorbitol,[M-H],181.071762,256670,0.08
Standard3_matrix_neg_8.wiff2,Sorbitol,[M-H],181.071762,10513,0.17
Standard3_matrix_neg_11.wiff2,Sorbitol,[M-H],181.071762,9317,0.17
Standard2_water_neg_9.wiff2,Sorbitol,[M-H],181.071762,4864,0.09
Standard2_water_neg_8.wiff2,Sorbitol,[M-H],181.071762,5499,0.08
Standard2_water_neg_24.wiff2,Sorbitol,[M-H],181.071762,30,3.28
Standard2_water_neg_23.wiff2,Sorbitol,[M-H],181.071762,18,3.29
Standard2_water_neg_21.wiff2,Sorbitol,[M-H],181.071762,37,3.18
Standard2_water_neg_19.wiff2,Sorbitol,[M-H],181.071762,45,3.23
Standard2_water_neg_18.wiff2,Sorbitol,[M-H],181.071762,26,3.23
Standard2_water_neg_17.wiff2,Sorbitol,[M-H],181.071762,114,0.08
Standard2_water_neg_16.wiff2,Sorbitol,[M-H],181.071762,211,0.08
Standard2_water_neg_14.wiff2,Sorbitol,[M-H],181.071762,664,0.09
Standard2_water_neg_13.wiff2,Sorbitol,[M-H],181.071762,1067,0.08
Standard2_water_neg_11.wiff2,Sorbitol,[M-H],181.071762,3044,0.08
Standard2_matrix_neg_9.wiff2,Sorbitol,[M-H],181.071762,16150,0.17
Standard2_matrix_neg_8.wiff2,Sorbitol,[M-H],181.071762,11461,0.17
Standard2_matrix_neg_7.wiff2,Sorbitol,[M-H],181.071762,10716,0.09
Standard2_matrix_neg_6.wiff2,Sorbitol,[M-H],181.071762,28780,0.08
Standard2_matrix_neg_5.wiff2,Sorbitol,[M-H],181.071762,42249,0.08
Standard2_matrix_neg_4.wiff2,Sorbitol,[M-H],181.071762,30406,0.18
Standard2_matrix_neg_16.wiff2,Sorbitol,[M-H],181.071762,18910,0.17
Standard2_matrix_neg_15.wiff2,Sorbitol,[M-H],181.071762,17411,0.17
Standard2_matrix_neg_14.wiff2,Sorbitol,[M-H],181.071762,9064,0.17
Standard2_matrix_neg_10.wiff2,Sorbitol,[M-H],181.071762,16066,0.17
Standard3_water_neg_9.wiff2,Sorbitol,[M-H],181.071762,301,0.09
Standard3_water_neg_8.wiff2,Sorbitol,[M-H],181.071762,745,0.08
Standard3_water_neg_7.wiff2,Sorbitol,[M-H],181.071762,1535,0.09
Standard3_water_neg_5.wiff2,Sorbitol,[M-H],181.071762,13274,0.09
Standard3_water_neg_4.wiff2,Sorbitol,[M-H],181.071762,41289,0.08
Standard3_water_neg_3.wiff2,Sorbitol,[M-H],181.071762,57569,0.08
Standard3_water_neg_2.wiff2,Sorbitol,[M-H],181.071762,127836,0.09
Standard3_water_neg_16.wiff2,Sorbitol,[M-H],181.071762,6,3.18
Standard3_water_neg_15.wiff2,Sorbitol,[M-H],181.071762,10,3.18
Standard3_water_neg_14.wiff2,Sorbitol,[M-H],181.071762,6,3.03
Standard3_water_neg_13.wiff2,Sorbitol,[M-H],181.071762,11,0.09
Standard3_water_neg_12.wiff2,Sorbitol,[M-H],181.071762,20,0.09
Standard3_water_neg_11.wiff2,Sorbitol,[M-H],181.071762,44,0.09
Standard3_water_neg_10.wiff2,Sorbitol,[M-H],181.071762,130,0.09
Standard3_matrix_neg_9.wiff2,Sorbitol,[M-H],181.071762,9195,0.17
Standard3_matrix_neg_7.wiff2,Sorbitol,[M-H],181.071762,14056,0.17
Standard3_matrix_neg_6.wiff2,Sorbitol,[M-H],181.071762,10408,0.17
Standard3_matrix_neg_5.wiff2,Sorbitol,[M-H],181.071762,10619,0.17
Standard3_matrix_neg_4.wiff2,Sorbitol,[M-H],181.071762,14001,0.08
Standard3_matrix_neg_3.wiff2,Sorbitol,[M-H],181.071762,59042,0.09
Standard3_matrix_neg_10.wiff2,Sorbitol,[M-H],181.071762,9545,0.17
Standard3_matrix_neg_1.wiff2,Sorbitol,[M-H],181.071762,101840,0.09
Standard2_water_neg_7.wiff2,Sorbitol,[M-H],181.071762,9421,0.08
Standard2_water_neg_6.wiff2,Sorbitol,[M-H],181.071762,14037,0.09
Standard2_water_neg_5.wiff2,Sorbitol,[M-H],181.071762,24207,0.09
Standard2_water_neg_4.wiff2,Sorbitol,[M-H],181.071762,38432,0.08
Standard2_water_neg_3.wiff2,Sorbitol,[M-H],181.071762,49997,0.09
Standard2_water_neg_22.wiff2,Sorbitol,[M-H],181.071762,6,3.28
Standard2_water_neg_20.wiff2,Sorbitol,[M-H],181.071762,11,3.28
Standard2_water_neg_2.wiff2,Sorbitol,[M-H],181.071762,73594,0.08
Standard2_water_neg_15.wiff2,Sorbitol,[M-H],181.071762,289,0.08
Standard2_water_neg_1.wiff2,Sorbitol,[M-H],181.071762,109227,0.08
Standard2_matrix_neg_3.wiff2,Sorbitol,[M-H],181.071762,57489,0.09
Standard2_matrix_neg_24.wiff2,Sorbitol,[M-H],181.071762,9841,0.17
Standard2_matrix_neg_23.wiff2,Sorbitol,[M-H],181.071762,9985,0.17
Standard2_matrix_neg_22.wiff2,Sorbitol,[M-H],181.071762,9436,0.17
Standard2_matrix_neg_21.wiff2,Sorbitol,[M-H],181.071762,8891,0.17
Standard2_matrix_neg_20.wiff2,Sorbitol,[M-H],181.071762,8783,0.18
Standard2_matrix_neg_2.wiff2,Sorbitol,[M-H],181.071762,78995,0.08
Standard2_matrix_neg_19.wiff2,Sorbitol,[M-H],181.071762,8973,0.17
Standard2_matrix_neg_18.wiff2,Sorbitol,[M-H],181.071762,8883,0.17
Standard2_matrix_neg_17.wiff2,Sorbitol,[M-H],181.071762,20518,0.17
Standard2_matrix_neg_13.wiff2,Sorbitol,[M-H],181.071762,9139,0.18
Standard2_matrix_neg_12.wiff2,Sorbitol,[M-H],181.071762,8853,0.17
Standard2_matrix_neg_11.wiff2,Sorbitol,[M-H],181.071762,15745,0.18
QC_neg.wiff2,Sorbitol,[M-H],181.071762,9005,0.18
Standard2_matrix_pos_16.wiff2,Sorbitol,[M+H],183.086314,2925,0.18
Standard3_water_pos_9.wiff2,Sorbitol,[M+H],183.086314,188,3.3
Standard3_water_pos_8.wiff2,Sorbitol,[M+H],183.086314,169,3.32
Standard3_water_pos_7.wiff2,Sorbitol,[M+H],183.086314,153,0.19
Standard3_water_pos_6.wiff2,Sorbitol,[M+H],183.086314,355,0.08
Standard3_water_pos_5.wiff2,Sorbitol,[M+H],183.086314,497,0.08
Standard3_water_pos_4.wiff2,Sorbitol,[M+H],183.086314,1197,0.18
Standard3_water_pos_3.wiff2,Sorbitol,[M+H],183.086314,2010,0.18
Standard3_water_pos_2.wiff2,Sorbitol,[M+H],183.086314,4174,0.18
Standard3_water_pos_16.wiff2,Sorbitol,[M+H],183.086314,94,2.9
Standard3_water_pos_15.wiff2,Sorbitol,[M+H],183.086314,141,0.65
Standard3_water_pos_14.wiff2,Sorbitol,[M+H],183.086314,159,3.34
Standard3_water_pos_13.wiff2,Sorbitol,[M+H],183.086314,209,3.35
Standard3_water_pos_12.wiff2,Sorbitol,[M+H],183.086314,198,3.38
Standard3_water_pos_11.wiff2,Sorbitol,[M+H],183.086314,200,2.87
Standard3_water_pos_10.wiff2,Sorbitol,[M+H],183.086314,84,3.33
Standard3_water_pos_1.wiff2,Sorbitol,[M+H],183.086314,8838,0.18
Standard3_matrix_pos_9.wiff2,Sorbitol,[M+H],183.086314,2828,0.18
Standard3_matrix_pos_8.wiff2,Sorbitol,[M+H],183.086314,3038,0.18
Standard3_matrix_pos_7.wiff2,Sorbitol,[M+H],183.086314,2860,0.18
Standard3_matrix_pos_6.wiff2,Sorbitol,[M+H],183.086314,2943,0.18
Standard3_matrix_pos_5.wiff2,Sorbitol,[M+H],183.086314,3009,0.18
Standard3_matrix_pos_4.wiff2,Sorbitol,[M+H],183.086314,3223,0.18
Standard3_matrix_pos_3.wiff2,Sorbitol,[M+H],183.086314,3981,0.18
Standard3_matrix_pos_2.wiff2,Sorbitol,[M+H],183.086314,5547,0.18
Standard3_matrix_pos_16.wiff2,Sorbitol,[M+H],183.086314,2747,0.18
Standard3_matrix_pos_15.wiff2,Sorbitol,[M+H],183.086314,2793,0.18
Standard3_matrix_pos_14.wiff2,Sorbitol,[M+H],183.086314,2509,0.18
Standard3_matrix_pos_13.wiff2,Sorbitol,[M+H],183.086314,2995,0.18
Standard3_matrix_pos_12.wiff2,Sorbitol,[M+H],183.086314,2901,0.17
Standard3_matrix_pos_11.wiff2,Sorbitol,[M+H],183.086314,2785,0.18
Standard3_matrix_pos_10.wiff2,Sorbitol,[M+H],183.086314,2615,0.18
Standard3_matrix_pos_1.wiff2,Sorbitol,[M+H],183.086314,9509,0.18
Standard2_water_pos_9.wiff2,Sorbitol,[M+H],183.086314,391,0.09
Standard2_water_pos_8.wiff2,Sorbitol,[M+H],183.086314,330,0.08
Standard2_water_pos_7.wiff2,Sorbitol,[M+H],183.086314,604,0.18
Standard2_water_pos_6.wiff2,Sorbitol,[M+H],183.086314,1108,0.18
Standard2_water_pos_5.wiff2,Sorbitol,[M+H],183.086314,1508,0.18
Standard2_water_pos_4.wiff2,Sorbitol,[M+H],183.086314,2535,0.19
Standard2_water_pos_3.wiff2,Sorbitol,[M+H],183.086314,3733,0.18
Standard2_water_pos_24.wiff2,Sorbitol,[M+H],183.086314,240,3.42
Standard2_water_pos_23.wiff2,Sorbitol,[M+H],183.086314,156,3.4
Standard2_water_pos_22.wiff2,Sorbitol,[M+H],183.086314,234,3.34
Standard2_water_pos_21.wiff2,Sorbitol,[M+H],183.086314,168,2.9
Standard2_water_pos_20.wiff2,Sorbitol,[M+H],183.086314,235,3.34
Standard2_water_pos_2.wiff2,Sorbitol,[M+H],183.086314,5305,0.18
Standard2_water_pos_19.wiff2,Sorbitol,[M+H],183.086314,138,3.31
Standard2_water_pos_18.wiff2,Sorbitol,[M+H],183.086314,149,3.32
Standard2_water_pos_17.wiff2,Sorbitol,[M+H],183.086314,258,3.1
Standard2_water_pos_16.wiff2,Sorbitol,[M+H],183.086314,204,3.28
Standard2_water_pos_15.wiff2,Sorbitol,[M+H],183.086314,166,2.96
Standard2_water_pos_14.wiff2,Sorbitol,[M+H],183.086314,179,2.9
Standard2_water_pos_13.wiff2,Sorbitol,[M+H],183.086314,155,3.45
Standard2_water_pos_12.wiff2,Sorbitol,[M+H],183.086314,233,3.33
Standard2_water_pos_11.wiff2,Sorbitol,[M+H],183.086314,198,3.04
Standard2_water_pos_10.wiff2,Sorbitol,[M+H],183.086314,218,0.08
Standard2_water_pos_1.wiff2,Sorbitol,[M+H],183.086314,7862,0.18
Standard2_matrix_pos_9.wiff2,Sorbitol,[M+H],183.086314,2511,0.18
Standard2_matrix_pos_8.wiff2,Sorbitol,[M+H],183.086314,2624,0.18
Standard2_matrix_pos_7.wiff2,Sorbitol,[M+H],183.086314,3248,0.18
Standard2_matrix_pos_6.wiff2,Sorbitol,[M+H],183.086314,3312,0.18
Standard2_matrix_pos_5.wiff2,Sorbitol,[M+H],183.086314,3675,0.18
Standard2_matrix_pos_4.wiff2,Sorbitol,[M+H],183.086314,4510,0.18
Standard2_matrix_pos_3.wiff2,Sorbitol,[M+H],183.086314,6023,0.18
Standard2_matrix_pos_24.wiff2,Sorbitol,[M+H],183.086314,2854,0.18
Standard2_matrix_pos_23.wiff2,Sorbitol,[M+H],183.086314,2720,0.18
Standard2_matrix_pos_22.wiff2,Sorbitol,[M+H],183.086314,2655,0.18
Standard2_matrix_pos_21.wiff2,Sorbitol,[M+H],183.086314,3077,0.18
Standard2_matrix_pos_20.wiff2,Sorbitol,[M+H],183.086314,2885,0.18
Standard2_matrix_pos_2.wiff2,Sorbitol,[M+H],183.086314,6416,0.18
Standard2_matrix_pos_19.wiff2,Sorbitol,[M+H],183.086314,259,3.36
Standard2_matrix_pos_18.wiff2,Sorbitol,[M+H],183.086314,2591,0.18
Standard2_matrix_pos_17.wiff2,Sorbitol,[M+H],183.086314,2622,0.18
Standard2_matrix_pos_15.wiff2,Sorbitol,[M+H],183.086314,2678,0.18
Standard2_matrix_pos_14.wiff2,Sorbitol,[M+H],183.086314,2780,0.18
Standard2_matrix_pos_13.wiff2,Sorbitol,[M+H],183.086314,2806,0.18
Standard2_matrix_pos_12.wiff2,Sorbitol,[M+H],183.086314,2858,0.18
Standard2_matrix_pos_11.wiff2,Sorbitol,[M+H],183.086314,2480,0.18
Standard2_matrix_pos_10.wiff2,Sorbitol,[M+H],183.086314,3340,0.18
Standard2_matrix_pos_1.wiff2,Sorbitol,[M+H],183.086314,9294,0.18
QC_pos2.wiff2,Sorbitol,[M+H],183.086314,2655,0.18
QC_pos.wiff2,Sorbitol,[M+H],183.086314,3032,0.18
Standard2_water_neg_12.wiff2,Spermidine,[M-H],144.150622,0,1.26
Standard2_water_neg_10.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard3_matrix_neg_2.wiff2,Spermidine,[M-H],144.150622,0,0.94
Standard3_water_neg_6.wiff2,Spermidine,[M-H],144.150622,3,3.2
Standard3_water_neg_1.wiff2,Spermidine,[M-H],144.150622,7,0.08
Standard3_matrix_neg_8.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard3_matrix_neg_11.wiff2,Spermidine,[M-H],144.150622,0,1.78
Standard2_water_neg_9.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_8.wiff2,Spermidine,[M-H],144.150622,0,3.21
Standard2_water_neg_24.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_23.wiff2,Spermidine,[M-H],144.150622,4,3.21
Standard2_water_neg_21.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_19.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_18.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_17.wiff2,Spermidine,[M-H],144.150622,3,3.29
Standard2_water_neg_16.wiff2,Spermidine,[M-H],144.150622,0,3.1
Standard2_water_neg_14.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_13.wiff2,Spermidine,[M-H],144.150622,0,3.14
Standard2_water_neg_11.wiff2,Spermidine,[M-H],144.150622,0,1.13
Standard2_matrix_neg_9.wiff2,Spermidine,[M-H],144.150622,4,3.26
Standard2_matrix_neg_8.wiff2,Spermidine,[M-H],144.150622,3,2.72
Standard2_matrix_neg_7.wiff2,Spermidine,[M-H],144.150622,0,0.93
Standard2_matrix_neg_6.wiff2,Spermidine,[M-H],144.150622,0,0.92
Standard2_matrix_neg_5.wiff2,Spermidine,[M-H],144.150622,3,2.05
Standard2_matrix_neg_4.wiff2,Spermidine,[M-H],144.150622,7,1.02
Standard2_matrix_neg_16.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_matrix_neg_15.wiff2,Spermidine,[M-H],144.150622,0,1.91
Standard2_matrix_neg_14.wiff2,Spermidine,[M-H],144.150622,3,1.2
Standard2_matrix_neg_10.wiff2,Spermidine,[M-H],144.150622,0,2.76
Standard3_water_neg_9.wiff2,Spermidine,[M-H],144.150622,0,0.26
Standard3_water_neg_8.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard3_water_neg_7.wiff2,Spermidine,[M-H],144.150622,1,0.14
Standard3_water_neg_5.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard3_water_neg_4.wiff2,Spermidine,[M-H],144.150622,1,3.11
Standard3_water_neg_3.wiff2,Spermidine,[M-H],144.150622,0,0.52
Standard3_water_neg_2.wiff2,Spermidine,[M-H],144.150622,2,3.19
Standard3_water_neg_16.wiff2,Spermidine,[M-H],144.150622,1,0.02
Standard3_water_neg_15.wiff2,Spermidine,[M-H],144.150622,1,0.69
Standard3_water_neg_14.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard3_water_neg_13.wiff2,Spermidine,[M-H],144.150622,1,2.09
Standard3_water_neg_12.wiff2,Spermidine,[M-H],144.150622,0,1.14
Standard3_water_neg_11.wiff2,Spermidine,[M-H],144.150622,1,3.79
Standard3_water_neg_10.wiff2,Spermidine,[M-H],144.150622,0,3.15
Standard3_matrix_neg_9.wiff2,Spermidine,[M-H],144.150622,1,2.59
Standard3_matrix_neg_7.wiff2,Spermidine,[M-H],144.150622,2,1.03
Standard3_matrix_neg_6.wiff2,Spermidine,[M-H],144.150622,1,1.79
Standard3_matrix_neg_5.wiff2,Spermidine,[M-H],144.150622,1,1.65
Standard3_matrix_neg_4.wiff2,Spermidine,[M-H],144.150622,3,2.87
Standard3_matrix_neg_3.wiff2,Spermidine,[M-H],144.150622,0,2.71
Standard3_matrix_neg_10.wiff2,Spermidine,[M-H],144.150622,1,1.67
Standard3_matrix_neg_1.wiff2,Spermidine,[M-H],144.150622,3,2.01
Standard2_water_neg_7.wiff2,Spermidine,[M-H],144.150622,1,2.85
Standard2_water_neg_6.wiff2,Spermidine,[M-H],144.150622,0,3.19
Standard2_water_neg_5.wiff2,Spermidine,[M-H],144.150622,1,0.1
Standard2_water_neg_4.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_3.wiff2,Spermidine,[M-H],144.150622,2,1.03
Standard2_water_neg_22.wiff2,Spermidine,[M-H],144.150622,0,3.2
Standard2_water_neg_20.wiff2,Spermidine,[M-H],144.150622,2,3.21
Standard2_water_neg_2.wiff2,Spermidine,[M-H],144.150622,0,0.09
Standard2_water_neg_15.wiff2,Spermidine,[M-H],144.150622,#N/A,#N/A
Standard2_water_neg_1.wiff2,Spermidine,[M-H],144.150622,0,0.09
Standard2_matrix_neg_3.wiff2,Spermidine,[M-H],144.150622,1,1.7
Standard2_matrix_neg_24.wiff2,Spermidine,[M-H],144.150622,1,2.92
Standard2_matrix_neg_23.wiff2,Spermidine,[M-H],144.150622,2,3.06
Standard2_matrix_neg_22.wiff2,Spermidine,[M-H],144.150622,1,0.12
Standard2_matrix_neg_21.wiff2,Spermidine,[M-H],144.150622,1,1.73
Standard2_matrix_neg_20.wiff2,Spermidine,[M-H],144.150622,1,0.49
Standard2_matrix_neg_2.wiff2,Spermidine,[M-H],144.150622,1,1.9
Standard2_matrix_neg_19.wiff2,Spermidine,[M-H],144.150622,1,1.91
Standard2_matrix_neg_18.wiff2,Spermidine,[M-H],144.150622,1,2.51
Standard2_matrix_neg_17.wiff2,Spermidine,[M-H],144.150622,1,1.77
Standard2_matrix_neg_13.wiff2,Spermidine,[M-H],144.150622,2,3.19
Standard2_matrix_neg_12.wiff2,Spermidine,[M-H],144.150622,2,3.08
Standard2_matrix_neg_11.wiff2,Spermidine,[M-H],144.150622,0,3.16
QC_neg.wiff2,Spermidine,[M-H],144.150622,1,2.12
Standard2_matrix_pos_16.wiff2,Spermidine,[M+H],146.165174,481,1.09
Standard3_water_pos_9.wiff2,Spermidine,[M+H],146.165174,1,1.09
Standard3_water_pos_8.wiff2,Spermidine,[M+H],146.165174,4,1.09
